gvkey,iid,datadate,tic,cusip,conm,trt1m
24803,1,20141031,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,-3.3333
24803,1,20141130,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,-4.5977
24803,1,20141231,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,13.8554
24803,1,20150131,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,-0.7937
24803,1,20150228,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,9.8667
24803,1,20150331,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,28.8835
24803,1,20150430,VTSS,928497304,VITESSE SEMICONDUCTOR CORP,-0.565
24975,1,20100131,SNPS,871607107,SYNOPSYS INC,-4.5332
24975,1,20100228,SNPS,871607107,SYNOPSYS INC,2.9619
24975,1,20100331,SNPS,871607107,SYNOPSYS INC,2.1461
24975,1,20100430,SNPS,871607107,SYNOPSYS INC,1.2964
24975,1,20100531,SNPS,871607107,SYNOPSYS INC,-5.4722
24975,1,20100630,SNPS,871607107,SYNOPSYS INC,-2.5677
24975,1,20100731,SNPS,871607107,SYNOPSYS INC,4.6478
24975,1,20100831,SNPS,871607107,SYNOPSYS INC,4.6703
24975,1,20100930,SNPS,871607107,SYNOPSYS INC,8.3552
24975,1,20101031,SNPS,871607107,SYNOPSYS INC,3.2701
24975,1,20101130,SNPS,871607107,SYNOPSYS INC,0.43
24975,1,20101231,SNPS,871607107,SYNOPSYS INC,4.7489
24975,1,20110131,SNPS,871607107,SYNOPSYS INC,0.8175
24975,1,20110228,SNPS,871607107,SYNOPSYS INC,2.1747
24975,1,20110331,SNPS,871607107,SYNOPSYS INC,-0.2525
24975,1,20110430,SNPS,871607107,SYNOPSYS INC,-0.9403
24975,1,20110531,SNPS,871607107,SYNOPSYS INC,-0.1825
24975,1,20110630,SNPS,871607107,SYNOPSYS INC,-5.962
24975,1,20110731,SNPS,871607107,SYNOPSYS INC,-6.7678
24975,1,20110831,SNPS,871607107,SYNOPSYS INC,7.9683
24975,1,20110930,SNPS,871607107,SYNOPSYS INC,-5.8733
24975,1,20111031,SNPS,871607107,SYNOPSYS INC,10.0575
24975,1,20111130,SNPS,871607107,SYNOPSYS INC,4.3267
24975,1,20111231,SNPS,871607107,SYNOPSYS INC,-2.7529
24975,1,20120131,SNPS,871607107,SYNOPSYS INC,7.2426
24975,1,20120229,SNPS,871607107,SYNOPSYS INC,4.4566
24975,1,20120331,SNPS,871607107,SYNOPSYS INC,0.6236
24975,1,20120430,SNPS,871607107,SYNOPSYS INC,-2.12
24975,1,20120531,SNPS,871607107,SYNOPSYS INC,-1.5328
24975,1,20120630,SNPS,871607107,SYNOPSYS INC,-0.4061
24975,1,20120731,SNPS,871607107,SYNOPSYS INC,2.9222
24975,1,20120831,SNPS,871607107,SYNOPSYS INC,9.0459
24975,1,20120930,SNPS,871607107,SYNOPSYS INC,-0.106
24975,1,20121031,SNPS,871607107,SYNOPSYS INC,-2.4095
24975,1,20121130,SNPS,871607107,SYNOPSYS INC,2.0497
24975,1,20121231,SNPS,871607107,SYNOPSYS INC,-3.1181
24975,1,20130131,SNPS,871607107,SYNOPSYS INC,5.0403
24975,1,20130228,SNPS,871607107,SYNOPSYS INC,4.7548
24975,1,20130331,SNPS,871607107,SYNOPSYS INC,2.4265
24975,1,20130430,SNPS,871607107,SYNOPSYS INC,-0.864
24975,1,20130531,SNPS,871607107,SYNOPSYS INC,2.4459
24975,1,20130630,SNPS,871607107,SYNOPSYS INC,-1.8935
24975,1,20130731,SNPS,871607107,SYNOPSYS INC,3.6084
24975,1,20130831,SNPS,871607107,SYNOPSYS INC,-2.1058
24975,1,20130930,SNPS,871607107,SYNOPSYS INC,3.9713
24975,1,20131031,SNPS,871607107,SYNOPSYS INC,-3.3952
24975,1,20131130,SNPS,871607107,SYNOPSYS INC,0.5766
24975,1,20131231,SNPS,871607107,SYNOPSYS INC,10.7562
24975,1,20140131,SNPS,871607107,SYNOPSYS INC,-1.7501
24975,1,20140228,SNPS,871607107,SYNOPSYS INC,1.3547
24975,1,20140331,SNPS,871607107,SYNOPSYS INC,-4.9257
24975,1,20140430,SNPS,871607107,SYNOPSYS INC,-2.0568
24975,1,20140531,SNPS,871607107,SYNOPSYS INC,2.3126
24975,1,20140630,SNPS,871607107,SYNOPSYS INC,0.8574
24975,1,20140731,SNPS,871607107,SYNOPSYS INC,-2.7048
24975,1,20140831,SNPS,871607107,SYNOPSYS INC,8.287
24975,1,20140930,SNPS,871607107,SYNOPSYS INC,-2.9462
24975,1,20141031,SNPS,871607107,SYNOPSYS INC,3.2372
24975,1,20141130,SNPS,871607107,SYNOPSYS INC,5.8809
24975,1,20141231,SNPS,871607107,SYNOPSYS INC,0.1844
24975,1,20150131,SNPS,871607107,SYNOPSYS INC,-1.1042
24975,1,20150228,SNPS,871607107,SYNOPSYS INC,7.9553
24975,1,20150331,SNPS,871607107,SYNOPSYS INC,-0.1939
24975,1,20150430,SNPS,871607107,SYNOPSYS INC,1.209
24975,1,20150531,SNPS,871607107,SYNOPSYS INC,6.4206
24975,1,20150630,SNPS,871607107,SYNOPSYS INC,1.5234
24975,1,20150731,SNPS,871607107,SYNOPSYS INC,0.3751
24975,1,20150831,SNPS,871607107,SYNOPSYS INC,-7.6908
24975,1,20150930,SNPS,871607107,SYNOPSYS INC,-1.5981
24975,1,20151031,SNPS,871607107,SYNOPSYS INC,8.2287
24975,1,20151130,SNPS,871607107,SYNOPSYS INC,0.2001
24975,1,20151231,SNPS,871607107,SYNOPSYS INC,-8.9257
24975,1,20160131,SNPS,871607107,SYNOPSYS INC,-5.9417
24975,1,20160229,SNPS,871607107,SYNOPSYS INC,4.3124
24975,1,20160331,SNPS,871607107,SYNOPSYS INC,8.2458
24975,1,20160430,SNPS,871607107,SYNOPSYS INC,-1.8993
24975,1,20160531,SNPS,871607107,SYNOPSYS INC,8.7332
24975,1,20160630,SNPS,871607107,SYNOPSYS INC,4.6642
24975,1,20160731,SNPS,871607107,SYNOPSYS INC,0.1479
24975,1,20160831,SNPS,871607107,SYNOPSYS INC,9.4719
24975,1,20160930,SNPS,871607107,SYNOPSYS INC,0.1012
24975,1,20161031,SNPS,871607107,SYNOPSYS INC,-0.0674
24975,1,20161130,SNPS,871607107,SYNOPSYS INC,1.9727
24975,1,20161231,SNPS,871607107,SYNOPSYS INC,-2.6786
24975,1,20170131,SNPS,871607107,SYNOPSYS INC,6.8468
24975,1,20170228,SNPS,871607107,SYNOPSYS INC,13.5952
24975,1,20170331,SNPS,871607107,SYNOPSYS INC,0.9658
24975,1,20170430,SNPS,871607107,SYNOPSYS INC,2.1766
24975,1,20170531,SNPS,871607107,SYNOPSYS INC,1.5875
24975,1,20170630,SNPS,871607107,SYNOPSYS INC,-2.5912
24975,1,20170731,SNPS,871607107,SYNOPSYS INC,4.9911
24975,1,20170831,SNPS,871607107,SYNOPSYS INC,5.0281
24975,1,20170930,SNPS,871607107,SYNOPSYS INC,0.1368
24975,1,20171031,SNPS,871607107,SYNOPSYS INC,7.4382
24975,1,20171130,SNPS,871607107,SYNOPSYS INC,4.4614
24975,1,20171231,SNPS,871607107,SYNOPSYS INC,-5.6871
24975,1,20180131,SNPS,871607107,SYNOPSYS INC,8.6462
24975,1,20180228,SNPS,871607107,SYNOPSYS INC,-8.5736
24975,1,20180331,SNPS,871607107,SYNOPSYS INC,-1.6889
24975,1,20180430,SNPS,871607107,SYNOPSYS INC,2.7271
24975,1,20180531,SNPS,871607107,SYNOPSYS INC,2.9938
24975,1,20180630,SNPS,871607107,SYNOPSYS INC,-2.8387
24975,1,20180731,SNPS,871607107,SYNOPSYS INC,4.5109
24975,1,20180831,SNPS,871607107,SYNOPSYS INC,14.2122
24975,1,20180930,SNPS,871607107,SYNOPSYS INC,-3.456
24975,1,20181031,SNPS,871607107,SYNOPSYS INC,-9.208
24975,1,20181130,SNPS,871607107,SYNOPSYS INC,2.6918
24975,1,20181231,SNPS,871607107,SYNOPSYS INC,-8.375
24975,1,20190131,SNPS,871607107,SYNOPSYS INC,10.8143
24975,1,20190228,SNPS,871607107,SYNOPSYS INC,8.9234
24975,1,20190331,SNPS,871607107,SYNOPSYS INC,13.2474
24975,1,20190430,SNPS,871607107,SYNOPSYS INC,5.1498
24975,1,20190531,SNPS,871607107,SYNOPSYS INC,-3.8322
24975,1,20190630,SNPS,871607107,SYNOPSYS INC,10.5204
24975,1,20190731,SNPS,871607107,SYNOPSYS INC,3.1626
24975,1,20190831,SNPS,871607107,SYNOPSYS INC,6.8168
24975,1,20190930,SNPS,871607107,SYNOPSYS INC,-3.2156
24975,1,20191031,SNPS,871607107,SYNOPSYS INC,-1.0929
24975,1,20191130,SNPS,871607107,SYNOPSYS INC,3.8969
24975,1,20191231,SNPS,871607107,SYNOPSYS INC,-1.3046
24975,1,20200131,SNPS,871607107,SYNOPSYS INC,5.9698
24975,1,20200229,SNPS,871607107,SYNOPSYS INC,-6.4945
24975,1,20200331,SNPS,871607107,SYNOPSYS INC,-6.6265
24975,1,20200430,SNPS,871607107,SYNOPSYS INC,21.997
24975,1,20200531,SNPS,871607107,SYNOPSYS INC,15.1413
24975,1,20200630,SNPS,871607107,SYNOPSYS INC,7.7884
24975,1,20200731,SNPS,871607107,SYNOPSYS INC,2.1641
24975,1,20200831,SNPS,871607107,SYNOPSYS INC,11.0832
24975,1,20200930,SNPS,871607107,SYNOPSYS INC,-3.3077
24975,1,20201031,SNPS,871607107,SYNOPSYS INC,-0.0561
25157,2,20151031,FDC,32008D106,FIRST DATA CORP,
25157,2,20151130,FDC,32008D106,FIRST DATA CORP,6.0606
25157,2,20151231,FDC,32008D106,FIRST DATA CORP,-4.6429
25157,2,20160131,FDC,32008D106,FIRST DATA CORP,-16.5418
25157,2,20160229,FDC,32008D106,FIRST DATA CORP,-6.5071
25157,2,20160331,FDC,32008D106,FIRST DATA CORP,3.52
25157,2,20160430,FDC,32008D106,FIRST DATA CORP,-11.9784
25157,2,20160531,FDC,32008D106,FIRST DATA CORP,10.0088
25157,2,20160630,FDC,32008D106,FIRST DATA CORP,-11.652
25157,2,20160731,FDC,32008D106,FIRST DATA CORP,12.0145
25157,2,20160831,FDC,32008D106,FIRST DATA CORP,12.2581
25157,2,20160930,FDC,32008D106,FIRST DATA CORP,-5.4598
25157,2,20161031,FDC,32008D106,FIRST DATA CORP,6.307
25157,2,20161130,FDC,32008D106,FIRST DATA CORP,4.1458
25157,2,20161231,FDC,32008D106,FIRST DATA CORP,-2.6081
25157,2,20170131,FDC,32008D106,FIRST DATA CORP,8.1043
25157,2,20170228,FDC,32008D106,FIRST DATA CORP,4.9544
25157,2,20170331,FDC,32008D106,FIRST DATA CORP,-3.7267
25157,2,20170430,FDC,32008D106,FIRST DATA CORP,0.7742
25157,2,20170531,FDC,32008D106,FIRST DATA CORP,9.6671
25157,2,20170630,FDC,32008D106,FIRST DATA CORP,6.2464
25157,2,20170731,FDC,32008D106,FIRST DATA CORP,2.5275
25157,2,20170831,FDC,32008D106,FIRST DATA CORP,-1.3398
25157,2,20170930,FDC,32008D106,FIRST DATA CORP,-2.0098
25157,2,20171031,FDC,32008D106,FIRST DATA CORP,-1.2749
25157,2,20171130,FDC,32008D106,FIRST DATA CORP,-7.6362
25157,2,20171231,FDC,32008D106,FIRST DATA CORP,1.5805
25157,2,20180131,FDC,32008D106,FIRST DATA CORP,5.9246
25157,2,20180228,FDC,32008D106,FIRST DATA CORP,-11.7514
25157,2,20180331,FDC,32008D106,FIRST DATA CORP,2.4328
25157,2,20180430,FDC,32008D106,FIRST DATA CORP,13.125
25157,2,20180531,FDC,32008D106,FIRST DATA CORP,4.9724
25157,2,20180630,FDC,32008D106,FIRST DATA CORP,10.1579
25157,2,20180731,FDC,32008D106,FIRST DATA CORP,11.1323
25157,2,20180831,FDC,32008D106,FIRST DATA CORP,10.5761
25157,2,20180930,FDC,32008D106,FIRST DATA CORP,-4.86
25157,2,20181031,FDC,32008D106,FIRST DATA CORP,-23.4164
25157,2,20181130,FDC,32008D106,FIRST DATA CORP,1.8143
25157,2,20181231,FDC,32008D106,FIRST DATA CORP,-11.3732
25157,2,20190131,FDC,32008D106,FIRST DATA CORP,45.7717
25157,2,20190228,FDC,32008D106,FIRST DATA CORP,1.9878
25157,2,20190331,FDC,32008D106,FIRST DATA CORP,4.4948
25157,2,20190430,FDC,32008D106,FIRST DATA CORP,-1.5607
25157,2,20190531,FDC,32008D106,FIRST DATA CORP,-1.7015
25157,2,20190630,FDC,32008D106,FIRST DATA CORP,6.491
25157,2,20190731,FDC,32008D106,FIRST DATA CORP,17.0669
25783,1,20100131,MFE,579064106,MCAFEE INC,-7.0742
25783,1,20100228,MFE,579064106,MCAFEE INC,5.2785
25783,1,20100331,MFE,579064106,MCAFEE INC,1.1086
25783,1,20100430,MFE,579064106,MCAFEE INC,-13.4064
25783,1,20100531,MFE,579064106,MCAFEE INC,-8.4892
25783,1,20100630,MFE,579064106,MCAFEE INC,-3.3962
25783,1,20100731,MFE,579064106,MCAFEE INC,7.7474
25783,1,20100831,MFE,579064106,MCAFEE INC,42.145
25783,1,20100930,MFE,579064106,MCAFEE INC,0.4463
25783,1,20101031,MFE,579064106,MCAFEE INC,0.0846
25783,1,20101130,MFE,579064106,MCAFEE INC,-0.9514
25783,1,20101231,MFE,579064106,MCAFEE INC,-1.1526
25783,1,20110131,MFE,579064106,MCAFEE INC,3.4334
25783,1,20110228,MFE,579064106,MCAFEE INC,0.2088
26011,1,20100131,CPWR.1,205638109,COMPUWARE CORP,4.9793
26011,1,20100228,CPWR.1,205638109,COMPUWARE CORP,-1.3175
26011,1,20100331,CPWR.1,205638109,COMPUWARE CORP,12.1495
26011,1,20100430,CPWR.1,205638109,COMPUWARE CORP,2.5
26011,1,20100531,CPWR.1,205638109,COMPUWARE CORP,-4.878
26011,1,20100630,CPWR.1,205638109,COMPUWARE CORP,-2.5641
26011,1,20100731,CPWR.1,205638109,COMPUWARE CORP,2.5063
26011,1,20100831,CPWR.1,205638109,COMPUWARE CORP,-12.3472
26011,1,20100930,CPWR.1,205638109,COMPUWARE CORP,18.8285
26011,1,20101031,CPWR.1,205638109,COMPUWARE CORP,17.4883
26011,1,20101130,CPWR.1,205638109,COMPUWARE CORP,2.8971
26011,1,20101231,CPWR.1,205638109,COMPUWARE CORP,13.301
26011,1,20110131,CPWR.1,205638109,COMPUWARE CORP,-8.1405
26011,1,20110228,CPWR.1,205638109,COMPUWARE CORP,5.0373
26011,1,20110331,CPWR.1,205638109,COMPUWARE CORP,2.5755
26011,1,20110430,CPWR.1,205638109,COMPUWARE CORP,-1.9048
26011,1,20110531,CPWR.1,205638109,COMPUWARE CORP,-10.0618
26011,1,20110630,CPWR.1,205638109,COMPUWARE CORP,-4.2198
26011,1,20110731,CPWR.1,205638109,COMPUWARE CORP,-1.0246
26011,1,20110831,CPWR.1,205638109,COMPUWARE CORP,-12.4224
26011,1,20110930,CPWR.1,205638109,COMPUWARE CORP,-9.4563
26011,1,20111031,CPWR.1,205638109,COMPUWARE CORP,10.3133
26011,1,20111130,CPWR.1,205638109,COMPUWARE CORP,-2.2485
26011,1,20111231,CPWR.1,205638109,COMPUWARE CORP,0.7264
26011,1,20120131,CPWR.1,205638109,COMPUWARE CORP,-5.7692
26011,1,20120229,CPWR.1,205638109,COMPUWARE CORP,14.9235
26011,1,20120331,CPWR.1,205638109,COMPUWARE CORP,1.9978
26011,1,20120430,CPWR.1,205638109,COMPUWARE CORP,-5.1143
26011,1,20120531,CPWR.1,205638109,COMPUWARE CORP,3.211
26011,1,20120630,CPWR.1,205638109,COMPUWARE CORP,3.3333
26011,1,20120731,CPWR.1,205638109,COMPUWARE CORP,-0.9677
26011,1,20120831,CPWR.1,205638109,COMPUWARE CORP,8.4691
26011,1,20120930,CPWR.1,205638109,COMPUWARE CORP,-1.001
26011,1,20121031,CPWR.1,205638109,COMPUWARE CORP,-12.5379
26011,1,20121130,CPWR.1,205638109,COMPUWARE CORP,8.0925
26011,1,20121231,CPWR.1,205638109,COMPUWARE CORP,16.2567
26011,1,20130131,CPWR.1,205638109,COMPUWARE CORP,6.8997
26011,1,20130228,CPWR.1,205638109,COMPUWARE CORP,-0.0861
26011,1,20130331,CPWR.1,205638109,COMPUWARE CORP,7.5797
26011,1,20130430,CPWR.1,205638109,COMPUWARE CORP,-3.9231
26011,1,20130531,CPWR.1,205638109,COMPUWARE CORP,-6.4167
26011,1,20130630,CPWR.1,205638109,COMPUWARE CORP,-6.8121
26011,1,20130731,CPWR.1,205638109,COMPUWARE CORP,9.6712
26011,1,20130831,CPWR.1,205638109,COMPUWARE CORP,-5.9083
26011,1,20130930,CPWR.1,205638109,COMPUWARE CORP,6.045
26011,1,20131031,CPWR.1,205638109,COMPUWARE CORP,-4.5576
26011,1,20131130,CPWR.1,205638109,COMPUWARE CORP,2.9026
26011,1,20131231,CPWR.1,205638109,COMPUWARE CORP,3.1392
26011,1,20140131,CPWR.1,205638109,COMPUWARE CORP,-9.545
26011,1,20140228,CPWR.1,205638109,COMPUWARE CORP,7.9882
26011,1,20140331,CPWR.1,205638109,COMPUWARE CORP,-2.968
26011,1,20140430,CPWR.1,205638109,COMPUWARE CORP,-1.3333
26011,1,20140531,CPWR.1,205638109,COMPUWARE CORP,-4.4402
26011,1,20140630,CPWR.1,205638109,COMPUWARE CORP,2.1717
26011,1,20140731,CPWR.1,205638109,COMPUWARE CORP,-8.9089
26011,1,20140831,CPWR.1,205638109,COMPUWARE CORP,2.7473
26011,1,20140930,CPWR.1,205638109,COMPUWARE CORP,13.4759
26011,1,20141031,CPWR.1,205638109,COMPUWARE CORP,-0.7678
26011,1,20141130,CPWR.1,205638109,COMPUWARE CORP,1.6749
26011,1,20141231,CPWR.1,205638109,COMPUWARE CORP,0.6704
26156,1,20151031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,
26156,1,20151130,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,0.9511
26156,1,20151231,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,2.6581
26156,1,20160131,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-9.4737
26156,1,20160229,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.561
26156,1,20160331,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,34.0241
26156,1,20160430,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-6.035
26156,1,20160531,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,10.8643
26156,1,20160630,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-0.7851
26156,1,20160731,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,15.052
26156,1,20160831,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,2.1884
26156,1,20160930,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,5.9125
26156,1,20161031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-0.989
26156,1,20161130,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,5.919
26156,1,20161231,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-2.5
26156,1,20170131,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-1.9879
26156,1,20170228,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,0.6173
26156,1,20170331,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,4.1411
26156,1,20170430,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,3.7617
26156,1,20170531,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,0.9662
26156,1,20170630,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-11.4567
26156,1,20170731,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,5.5455
26156,1,20170831,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,3.1411
26156,1,20170930,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,4.2573
26156,1,20171031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-5.3705
26156,1,20171130,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,0.2155
26156,1,20171231,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,3.4767
26156,1,20180131,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,14.2061
26156,1,20180228,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,13.3537
26156,1,20180331,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-5.2448
26156,1,20180430,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-2.7936
26156,1,20180531,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-10.6158
26156,1,20180630,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.3957
26156,1,20180731,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,5.681
26156,1,20180831,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,7.0596
26156,1,20180930,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-0.6503
26156,1,20181031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-6.4991
26156,1,20181130,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-1.6393
26156,1,20181231,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-11.1833
26156,1,20190131,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,18.0167
26156,1,20190228,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,5.0674
26156,1,20190331,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-5.1129
26156,1,20190430,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,2.4627
26156,1,20190531,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-13.2195
26156,1,20190630,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,9.785
26156,1,20190731,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.8796
26156,1,20190831,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.8274
26156,1,20190930,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,10.5825
26156,1,20191031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,8.174
26156,1,20191130,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.5344
26156,1,20191231,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,0.9476
26156,1,20200131,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-12.169
26156,1,20200229,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-8.1838
26156,1,20200331,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-23.1431
26156,1,20200430,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,3.6045
26156,1,20200531,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-3.4791
26156,1,20200630,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,1.4418
26156,1,20200731,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,1.4388
26156,1,20200831,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-2.0263
26156,1,20200930,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-1.8614
26156,1,20201031,HPE,42824C109,HEWLETT PACKARD ENTERPRISE,-7.7908
26156,2,20170331,HPE.WI.1,42824C117,HEWLETT PACKARD ENTERPRISE,
26156,3,20170831,HPE.WI,42824C125,HEWLETT PACKARD ENTERPRISE,
26304,1,20151130,CSRA,12650T104,CSRA INC,
26304,1,20151231,CSRA,12650T104,CSRA INC,-4.4748
26304,1,20160131,CSRA,12650T104,CSRA INC,-10.7333
26304,1,20160229,CSRA,12650T104,CSRA INC,-3.0993
26304,1,20160331,CSRA,12650T104,CSRA INC,3.6609
26304,1,20160430,CSRA,12650T104,CSRA INC,-3.1227
26304,1,20160531,CSRA,12650T104,CSRA INC,-4.584
26304,1,20160630,CSRA,12650T104,CSRA INC,-5.0061
26304,1,20160731,CSRA,12650T104,CSRA INC,14.8954
26304,1,20160831,CSRA,12650T104,CSRA INC,-5.312
26304,1,20160930,CSRA,12650T104,CSRA INC,5.9472
26304,1,20161031,CSRA,12650T104,CSRA INC,-6.7286
26304,1,20161130,CSRA,12650T104,CSRA INC,27.5807
26304,1,20161231,CSRA,12650T104,CSRA INC,-0.2187
26304,1,20170131,CSRA,12650T104,CSRA INC,-2.5754
26304,1,20170228,CSRA,12650T104,CSRA INC,-3.8685
26304,1,20170331,CSRA,12650T104,CSRA INC,-1.7773
26304,1,20170430,CSRA,12650T104,CSRA INC,-0.3756
26304,1,20170531,CSRA,12650T104,CSRA INC,3.7139
26304,1,20170630,CSRA,12650T104,CSRA INC,5.6034
26304,1,20170731,CSRA,12650T104,CSRA INC,2.7087
26304,1,20170831,CSRA,12650T104,CSRA INC,-3.0665
26304,1,20170930,CSRA,12650T104,CSRA INC,2.4119
26304,1,20171031,CSRA,12650T104,CSRA INC,-0.8677
26304,1,20171130,CSRA,12650T104,CSRA INC,-9.5655
26304,1,20171231,CSRA,12650T104,CSRA INC,3.4221
26304,1,20180131,CSRA,12650T104,CSRA INC,11.5642
26304,1,20180228,CSRA,12650T104,CSRA INC,21.7849
26304,1,20180331,CSRA,12650T104,CSRA INC,1.982
26304,1,20180430,CSRA,12650T104,CSRA INC,0.0485
27928,1,20100131,INTU,461202103,INTUIT INC,-3.6446
27928,1,20100228,INTU,461202103,INTUIT INC,9.2874
27928,1,20100331,INTU,461202103,INTUIT INC,6.0569
27928,1,20100430,INTU,461202103,INTUIT INC,5.4487
27928,1,20100531,INTU,461202103,INTUIT INC,-1.2434
27928,1,20100630,INTU,461202103,INTUIT INC,-2.714
27928,1,20100731,INTU,461202103,INTUIT INC,14.3227
27928,1,20100831,INTU,461202103,INTUIT INC,7.5157
27928,1,20100930,INTU,461202103,INTUIT INC,2.5095
27928,1,20101031,INTU,461202103,INTUIT INC,9.5184
27928,1,20101130,INTU,461202103,INTUIT INC,-6.4402
27928,1,20101231,INTU,461202103,INTUIT INC,9.824
27928,1,20110131,INTU,461202103,INTUIT INC,-4.8073
27928,1,20110228,INTU,461202103,INTUIT INC,12.0392
27928,1,20110331,INTU,461202103,INTUIT INC,1.008
27928,1,20110430,INTU,461202103,INTUIT INC,4.6131
27928,1,20110531,INTU,461202103,INTUIT INC,-2.8618
27928,1,20110630,INTU,461202103,INTUIT INC,-3.9096
27928,1,20110731,INTU,461202103,INTUIT INC,-9.9499
27928,1,20110831,INTU,461202103,INTUIT INC,5.6317
27928,1,20110930,INTU,461202103,INTUIT INC,-3.8313
27928,1,20111031,INTU,461202103,INTUIT INC,13.4486
27928,1,20111130,INTU,461202103,INTUIT INC,-0.8012
27928,1,20111231,INTU,461202103,INTUIT INC,-1.2209
27928,1,20120131,INTU,461202103,INTUIT INC,7.606
27928,1,20120229,INTU,461202103,INTUIT INC,2.4805
27928,1,20120331,INTU,461202103,INTUIT INC,4.0111
27928,1,20120430,INTU,461202103,INTUIT INC,-3.391
27928,1,20120531,INTU,461202103,INTUIT INC,-3.0016
27928,1,20120630,INTU,461202103,INTUIT INC,5.5486
27928,1,20120731,INTU,461202103,INTUIT INC,-1.9882
27928,1,20120831,INTU,461202103,INTUIT INC,0.8962
27928,1,20120930,INTU,461202103,INTUIT INC,0.5808
27928,1,20121031,INTU,461202103,INTUIT INC,1.2228
27928,1,20121130,INTU,461202103,INTUIT INC,0.8077
27928,1,20121231,INTU,461202103,INTUIT INC,-0.7254
27928,1,20130131,INTU,461202103,INTUIT INC,5.1695
27928,1,20130228,INTU,461202103,INTUIT INC,3.3472
27928,1,20130331,INTU,461202103,INTUIT INC,1.849
27928,1,20130430,INTU,461202103,INTUIT INC,-8.9095
27928,1,20130531,INTU,461202103,INTUIT INC,-2.0121
27928,1,20130630,INTU,461202103,INTUIT INC,4.449
27928,1,20130731,INTU,461202103,INTUIT INC,4.9967
27928,1,20130831,INTU,461202103,INTUIT INC,-0.6101
